Order#,Demand Type,Ship Date,Item#,Approved Plant 1,Approved Plant 2,Approved Plant 3,Grade,Spec,Shipping Warehouse Code,Sum of Ordered Pallets,Order Date
232552-1-1-1182316,Order,2025-02-08 00:00:00,310015,ID002,"","",101,9999E,ID002,14.979951011521363,2024-12-12 00:00:00
232552-1-1-1182317,Order,2025-02-08 00:00:00,310015,ID002,"","",101,9999E,ID002,14.999909280595118,2024-12-12 00:00:00
232552-1-1-1182318,Order,2025-02-08 00:00:00,310015,ID002,"","",101,9999E,ID002,14.999909280595118,2024-12-12 00:00:00
232566-1-1-105,Order,2025-03-18 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2025-02-18 00:00:00
232566-1-1-106,Order,2025-04-01 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2025-03-05 00:00:00
232566-1-1-1182299,Order,2025-03-04 00:00:00,310002,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-11 00:00:00
232566-1-1-1182300,Order,2025-03-03 00:00:00,310002,WA001,"","",102,9999A,WA001,0.4601288215549306,2024-12-11 00:00:00
232566-1-1-1182300,Order,2025-03-04 00:00:00,310002,WA001,"","",102,9999A,WA001,14.540143336659712,2024-12-11 00:00:00
232566-1-1-1182301,Order,2025-03-03 00:00:00,310002,WA001,"","",102,9999A,WA001,0.03991653814750975,2024-12-11 00:00:00
232566-1-1-1182301,Order,2025-03-04 00:00:00,310002,WA001,"","",102,9999A,WA001,14.959992742447609,2024-12-11 00:00:00
232566-1-2-104,Order,2025-02-15 00:00:00,310002,WA001,"","",102,9999A,WA001,4,2025-02-05 00:00:00
232566-1-2-104,Order,2025-02-14 00:00:00,310018,WA001,"","",102,9999A,WA001,4,2025-02-05 00:00:00
232566-1-2-104,Order,2025-02-15 00:00:00,310018,WA001,"","",102,9999A,WA001,4,2025-02-05 00:00:00
232569-1-1-101,Order,2025-01-01 00:00:00,310726,WA003,WA002,"",102,9999E,WA007,0.0798330762950195,2024-12-31 00:00:00
232569-1-1-101,Order,2025-01-02 00:00:00,310726,WA003,WA002,"",102,9999E,WA007,39.920166923704976,2024-12-31 00:00:00
232569-1-1-102,Order,2025-01-02 00:00:00,310726,WA003,WA002,"",102,9999E,WA007,40,2024-12-31 00:00:00
232570-1-1-101,Order,2025-01-02 00:00:00,310724,WA002,"","",102,9999A,WA007,12,2024-12-21 00:00:00
232573-1-1-101,Order,2025-02-02 00:00:00,310724,WA002,"","",102,9999A,WA007,16,2024-12-21 00:00:00
232575-1-1-101,Order,2025-01-21 00:00:00,310015,WA001,"","",102,9999E,WA001,10.999909280595118,2024-12-24 00:00:00
232575-1-1-101,Order,2025-01-21 00:00:00,310018,WA001,"","",102,9999A,WA001,4,2024-12-24 00:00:00
232575-1-2-102,Order,2025-02-22 00:00:00,310015,WA001,"","",102,9999E,WA001,10.999909280595118,2025-02-18 00:00:00
232575-1-2-102,Order,2025-02-22 00:00:00,310018,WA001,"","",102,9999A,WA001,4,2025-02-18 00:00:00
232575-1-3-103,Order,2025-03-04 00:00:00,310015,WA001,"","",102,9999E,WA001,14.999909280595118,2025-02-18 00:00:00
232575-1-3-104,Order,2025-03-06 00:00:00,310015,WA001,"","",102,9999E,WA001,12,2025-02-19 00:00:00
232575-1-3-104,Order,2025-03-06 00:00:00,310018,WA001,"","",102,9999A,WA001,2.9999092805951193,2025-02-19 00:00:00
232575-1-3-106,Order,2025-03-11 00:00:00,310015,WA001,"","",102,9999E,WA001,13.000090719404879,2025-03-04 00:00:00
232575-1-3-107,Order,2025-03-27 00:00:00,310015,WA001,"","",102,9999E,WA001,13.000090719404879,2025-03-04 00:00:00
232576-1-1-1182378,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182379,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182380,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182421,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182422,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182423,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182424,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182425,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182426,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182427,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182428,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182429,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182430,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182431,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182432,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232576-1-1-1182433,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-12 00:00:00
232579-1-1-101,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2024-12-23 00:00:00
232579-1-1-102,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.05987480722126462,2024-12-23 00:00:00
232579-1-1-102,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.939853034564095,2024-12-23 00:00:00
232579-1-1-103,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.0798330762950195,2024-12-23 00:00:00
232579-1-1-103,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.91989476549034,2024-12-23 00:00:00
232579-1-1-104,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.05987480722126462,2024-12-23 00:00:00
232579-1-1-104,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.939853034564095,2024-12-23 00:00:00
232579-1-1-105,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.12011249206205207,2024-12-23 00:00:00
232579-1-1-105,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.879978227342825,2024-12-23 00:00:00
232579-1-1-106,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.019958269073754874,2024-12-23 00:00:00
232579-1-1-106,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.980132450331126,2024-12-23 00:00:00
232579-1-1-107,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2024-12-23 00:00:00
232579-1-1-108,Order,2025-01-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.0798330762950195,2024-12-23 00:00:00
232579-1-1-108,Order,2025-02-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.91989476549034,2024-12-23 00:00:00
232579-1-2-109,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2025-01-16 00:00:00
232579-1-2-110,Order,2025-02-28 00:00:00,310015,ID002,"","",102,9999A,TX001,0.2801415222716139,2025-01-16 00:00:00
232579-1-2-110,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.719949197133264,2025-01-16 00:00:00
232579-1-2-111,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2025-01-16 00:00:00
232579-1-2-112,Order,2025-02-28 00:00:00,310015,ID002,"","",102,9999A,TX001,0.05987480722126462,2025-01-16 00:00:00
232579-1-2-112,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.939853034564095,2025-01-16 00:00:00
232579-1-2-113,Order,2025-02-28 00:00:00,310015,ID002,"","",102,9999A,TX001,0.05987480722126462,2025-01-16 00:00:00
232579-1-2-113,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.939853034564095,2025-01-16 00:00:00
232579-1-2-114,Order,2025-02-28 00:00:00,310015,ID002,"","",102,9999A,TX001,0.14007076113580694,2025-01-16 00:00:00
232579-1-2-114,Order,2025-03-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.86001995826907,2025-01-16 00:00:00
232579-1-3-115,Order,2025-03-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.12011249206205207,2025-02-18 00:00:00
232579-1-3-115,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.879978227342825,2025-02-18 00:00:00
232579-1-3-116,Order,2025-03-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.1799872992833167,2025-02-18 00:00:00
232579-1-3-116,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.820103420121562,2025-02-18 00:00:00
232579-1-3-117,Order,2025-03-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.12011249206205207,2025-02-18 00:00:00
232579-1-3-117,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.879978227342825,2025-02-18 00:00:00
232579-1-3-118,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2025-02-18 00:00:00
232579-1-3-119,Order,2025-03-31 00:00:00,310015,ID002,"","",102,9999A,TX001,0.019958269073754874,2025-02-18 00:00:00
232579-1-3-119,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,20.980132450331126,2025-02-18 00:00:00
232579-1-3-120,Order,2025-04-01 00:00:00,310015,ID002,"","",102,9999A,TX001,21.00009071940488,2025-02-18 00:00:00
232580-1-1-101,Order,2025-01-31 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2024-12-23 00:00:00
232580-1-1-102,Order,2025-01-31 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2024-12-23 00:00:00
232580-1-2-103,Order,2025-03-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-01-16 00:00:00
232580-1-2-104,Order,2025-03-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-01-16 00:00:00
232580-1-2-105,Order,2025-03-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-01-16 00:00:00
232580-1-3-106,Order,2025-04-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-02-05 00:00:00
232580-1-3-107,Order,2025-04-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-02-18 00:00:00
232580-1-3-108,Order,2025-04-01 00:00:00,310086,ID002,"","",102,9999A,TX001,24,2025-02-18 00:00:00
232615-1-1-101,Order,2025-01-10 00:00:00,310015,ID002,WA001,"",102,9999A,ID002,8,2025-01-03 00:00:00
232619-1-1-101,Order,2025-02-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2024-12-23 00:00:00
232619-1-2-102,Order,2025-03-01 00:00:00,310015,ID002,WA001,"",102,9999A,MEX002,21.00009071940488,2025-01-17 00:00:00
232619-1-2-103,Order,2025-02-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2025-01-17 00:00:00
232619-1-2-103,Order,2025-03-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2025-01-17 00:00:00
232624-1-1-101,Order,2025-01-09 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-102,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-103,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-104,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-105,Order,2025-01-10 00:00:00,310015,ID002,"","",101,3132A,ID010,0.019958269073754874,2024-12-31 00:00:00
232624-1-1-105,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.979951011521363,2024-12-31 00:00:00
232624-1-1-106,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-107,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-108,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-109,Order,2025-01-10 00:00:00,310015,ID002,"","",101,3132A,ID010,0.019958269073754874,2024-12-31 00:00:00
232624-1-1-109,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.979951011521363,2024-12-31 00:00:00
232624-1-1-110,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232624-1-1-111,Order,2025-01-11 00:00:00,310015,ID002,"","",101,3132A,ID010,14.999909280595118,2024-12-31 00:00:00
232625-1-1-101,Order,2025-01-11 00:00:00,310015,ID002,"","",102,9999A,ID010,0.03991653814750975,2025-01-02 00:00:00
232625-1-1-101,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.959992742447609,2025-01-02 00:00:00
232625-1-1-102,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.999909280595118,2025-01-02 00:00:00
232625-1-1-103,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.999909280595118,2025-01-02 00:00:00
232625-1-1-104,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.999909280595118,2025-01-02 00:00:00
232625-1-1-105,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.999909280595118,2025-01-02 00:00:00
232625-1-1-106,Order,2025-01-12 00:00:00,310015,ID002,"","",102,9999A,ID010,14.999909280595118,2025-01-02 00:00:00
232628-1-1-1182579,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232628-1-1-1182580,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232628-1-1-1182601,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232628-1-1-1182602,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232628-1-1-1182603,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232628-1-1-1182604,Order,2025-01-02 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2024-12-17 00:00:00
232629-1-1-101,Order,2025-03-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.03991653814750975,2025-02-19 00:00:00
232629-1-1-101,Order,2025-04-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.960174181257372,2025-02-19 00:00:00
232629-1-1-102,Order,2025-03-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.05987480722126462,2025-02-19 00:00:00
232629-1-1-102,Order,2025-04-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.939853034564095,2025-02-19 00:00:00
232629-1-1-103,Order,2025-03-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.05987480722126462,2025-02-19 00:00:00
232629-1-1-103,Order,2025-04-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.939853034564095,2025-02-19 00:00:00
232629-1-1-104,Order,2025-04-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-02-19 00:00:00
232629-1-1-105,Order,2025-04-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-02-19 00:00:00
232629-1-2-106,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232629-1-2-107,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232629-1-2-108,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232629-1-2-109,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232629-1-2-110,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232630-1-1-101,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.999727841785358,2025-03-14 00:00:00
232630-1-1-102,Order,2025-04-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,21.00009071940488,2025-03-14 00:00:00
232630-1-1-103,Order,2025-05-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.999727841785358,2025-04-22 00:00:00
232630-1-1-104,Order,2025-05-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-04-22 00:00:00
232630-1-1-105,Order,2025-05-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-04-22 00:00:00
232630-1-2-106,Order,2025-05-29 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-05-15 00:00:00
232630-1-2-107,Order,2025-05-29 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-05-15 00:00:00
232630-1-2-108,Order,2025-06-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,20.999727841785358,2025-05-19 00:00:00
232630-1-2-109,Order,2025-06-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,20.999727841785358,2025-05-19 00:00:00
232630-1-2-110,Order,2025-06-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-05-19 00:00:00
232630-1-3-111,Order,2025-06-28 00:00:00,310015,ID002,WA001,"",102,9999E,TX001,21.00009071940488,2025-05-19 00:00:00
232633-1-2-101,Order,2025-02-01 00:00:00,310726,WA003,WA002,"",102,9999A,WA007,0.16002903020956183,2024-12-27 00:00:00
232633-1-2-101,Order,2025-02-02 00:00:00,310726,WA003,WA002,"",102,9999A,WA007,39.839970969790436,2024-12-27 00:00:00
232634-1-1-101,Order,2025-03-02 00:00:00,310726,WA002,"","",102,9999E,WA007,40,2025-01-13 00:00:00
232634-1-1-102,Order,2025-03-16 00:00:00,310726,WA002,"","",102,9999E,WA007,40,2025-01-13 00:00:00
232634-1-1-103,Order,2025-03-15 00:00:00,310726,WA002,"","",102,9999E,WA007,0.019958269073754874,2025-01-13 00:00:00
232634-1-1-103,Order,2025-03-16 00:00:00,310726,WA002,"","",102,9999E,WA007,59.98004173092624,2025-01-13 00:00:00
232646-1-1-101,Order,2025-01-17 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-102,Order,2025-01-17 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-103,Order,2025-01-17 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-104,Order,2025-01-17 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-105,Order,2025-01-18 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-106,Order,2025-01-18 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-107,Order,2025-01-18 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-108,Order,2025-01-21 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-109,Order,2025-01-21 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-110,Order,2025-01-21 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-111,Order,2025-01-29 00:00:00,310015,WA001,"","",102,9999A,WA001,0.019958269073754874,2025-01-08 00:00:00
232646-1-1-111,Order,2025-01-30 00:00:00,310015,WA001,"","",102,9999A,WA001,14.979951011521363,2025-01-08 00:00:00
232646-1-1-112,Order,2025-01-30 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-113,Order,2025-01-30 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-114,Order,2025-01-31 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-115,Order,2025-01-31 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-116,Order,2025-01-31 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-117,Order,2025-02-01 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-118,Order,2025-02-01 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-119,Order,2025-02-01 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232646-1-1-120,Order,2025-02-01 00:00:00,310015,WA001,"","",102,9999A,WA001,14.999909280595118,2025-01-08 00:00:00
232651-1-1-101,Order,2025-01-07 00:00:00,310015,WA001,"","",102,9999E,WA001,14.999909280595118,2024-12-20 00:00:00
232651-1-1-102,Order,2025-01-07 00:00:00,310015,WA001,"","",102,9999E,WA001,14.999909280595118,2024-12-20 00:00:00
232653-1-1-101,Order,2025-03-08 00:00:00,310002,WA001,"","",102,9999A,WA001,8,2025-01-10 00:00:00
232653-1-1-101,Order,2025-03-08 00:00:00,310015,WA001,"","",102,9999A,WA001,6.999909280595119,2025-01-10 00:00:00
232663-1-1-101,Order,2025-06-12 00:00:00,310726,WA002,"","",101,3035A,WA007,120,2025-03-03 00:00:00
232663-1-1-102,Order,2025-06-11 00:00:00,310726,WA002,"","",101,3035A,WA007,20,2025-03-03 00:00:00
232663-1-1-103,Order,2025-05-23 00:00:00,310726,WA002,"","",101,3035A,WA007,20,2025-03-03 00:00:00
232663-1-1-104,Order,2025-05-23 00:00:00,310726,WA002,"","",101,3035A,WA007,20,2025-03-03 00:00:00
232663-1-1-105,Order,2025-05-23 00:00:00,310726,WA002,"","",101,3035A,WA007,20,2025-03-03 00:00:00
232664-1-1-101,Order,2025-06-21 00:00:00,310726,WA002,"","",101,3035A,WA007,160,2025-03-18 00:00:00
232664-1-1-102,Order,2025-06-08 00:00:00,310726,WA002,"","",101,3035A,WA007,40,2025-03-18 00:00:00
232665-1-1-102,Order,2025-06-30 00:00:00,310726,WA002,"","",101,3035A,WA007,200,2025-04-24 00:00:00
232666-1-1-101,Order,2025-08-02 00:00:00,310726,WA002,"","",101,3035A,WA007,200,2025-05-13 00:00:00
232667-1-1,Contract,2025-09-01 00:00:00,310726,WA003,"","",101,3025S,WA007,200.00181438809759,
232668-1-1,Contract,2025-10-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232669-1-1,Contract,2025-11-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232670-1-1,Contract,2025-12-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232671-1-1,Contract,2026-01-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232672-1-1,Contract,2026-02-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232673-1-1,Contract,2026-03-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232674-1-1,Contract,2026-04-01 00:00:00,310726,WA002,"","",101,3035A,WA007,200.00181438809759,
232675-1-1-101,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-25 00:00:00
232675-1-1-102,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-24 00:00:00
232675-1-1-103,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-24 00:00:00
232675-1-1-104,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-24 00:00:00
232675-1-1-105,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-24 00:00:00
232675-1-1-106,Order,2024-12-30 00:00:00,310086,ID002,"","",102,9999A,ID002,19,2024-12-24 00:00:00
232675-1-2-107,Order,2025-02-20 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-2-108,Order,2025-02-21 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-2-109,Order,2025-02-25 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-2-110,Order,2025-02-26 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-2-111,Order,2025-02-27 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-3-112,Order,2025-02-28 00:00:00,310086,ID002,"","",101,3140A,ID002,19,2025-01-17 00:00:00
232675-1-5-113,Order,2025-05-02 00:00:00,310086,ID002,"","",101,3140A,ID002,20,2025-04-28 00:00:00
232675-1-6-114,Order,2025-06-01 00:00:00,310086,ID002,"","",101,3140A,ID010,20,2025-04-28 00:00:00
232676-1-1-101,Order,2025-01-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.2598203755783362,2025-01-02 00:00:00
232676-1-1-101,Order,2025-02-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.73990746620702,2025-01-02 00:00:00
232676-1-1-102,Order,2025-01-31 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.05987480722126462,2025-01-02 00:00:00
232676-1-1-102,Order,2025-02-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.939853034564095,2025-01-02 00:00:00
232676-1-2-103,Order,2025-02-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2025-01-16 00:00:00
232676-1-2-103,Order,2025-03-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2025-01-16 00:00:00
232676-1-2-104,Order,2025-02-28 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,0.019958269073754874,2025-01-16 00:00:00
232676-1-2-104,Order,2025-03-01 00:00:00,310015,ID002,WA001,"",102,9999A,TX001,20.980132450331126,2025-01-16 00:00:00
232677-1-1-101,Order,2025-01-13 00:00:00,310015,ID002,"","",102,3117A,ID010,14.999909280595118,2024-12-31 00:00:00
232677-1-1-102,Order,2025-03-02 00:00:00,310015,ID002,"","",102,3117A,ID010,14.940034473373855,2025-01-15 00:00:00
232677-1-1-102,Order,2025-03-03 00:00:00,310015,ID002,"","",102,3117A,ID010,0.05987480722126462,2025-01-15 00:00:00
