W_INSERT_DT,WHSE_CODE,ITEM_NUMBER,PRODUCTION_PLANT,QC_GRADE,SPEC,AGE,Sum of Inventory Pallets,ALLOCATED_ORDER_NUM,Allocation Date
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,31,2,233580-1-1-108,
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,0,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,24,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,16,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,55,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,37,233232-1-1-101,
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,45,233232-1-1-101,
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,33,233232-1-1-102,
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,37,233232-1-1-102,
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,10,233232-1-1-102,
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,6,233232-1-1-105,
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,7,233281-1-2-102,
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,8,233580-1-1-101,
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,32,2,233580-1-1-108,
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,0,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,16,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,55,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,37,233232-1-1-101,
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,45,233232-1-1-101,
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,33,233232-1-1-102,
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,37,233232-1-1-102,
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,10,233232-1-1-102,
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,6,233232-1-1-105,
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,7,233281-1-2-102,
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,8,233580-1-1-101,
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,33,2,233580-1-1-108,
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,0,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,16,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,15,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,37,233232-1-1-101,
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,26,233232-1-1-101,
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,33,233232-1-1-102,
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,37,233232-1-1-102,
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,10,233232-1-1-102,
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,6,233232-1-1-105,
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,7,233281-1-2-102,
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,8,233580-1-1-101,
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,34,2,233580-1-1-108,
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,0,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,16,"",
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,20,233232-1-1-101,
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,33,233232-1-1-102,
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,37,233232-1-1-102,
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,10,233232-1-1-102,
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,6,233232-1-1-105,
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,35,2,233580-1-1-108,
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,0,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,112,"",
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,20,233232-1-1-101,
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,33,233232-1-1-102,
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,37,233232-1-1-102,
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,6,233232-1-1-105,
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,36,2,233580-1-1-108,
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,0,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,176,"",
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,33,233232-1-1-102,
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,37,233232-1-1-102,
2025-06-12 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,6,233232-1-1-105,
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,37,2,233580-1-1-108,
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,38,0,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,38,176,"",
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,38,33,233232-1-1-102,
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,38,37,233232-1-1-102,
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,38,2,233580-1-1-108,
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,39,0,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,39,176,"",
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,39,33,233232-1-1-102,
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,40,48,"",
2025-06-12 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,40,20,233232-1-1-102,
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,43,0,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,44,0,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,45,0,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,46,0,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,47,0,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,48,0,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3053A-9999A-9999E,49,0,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-3055A-9999A,11,5,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-3055A-9999A,12,5,"",
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-3055A-9999A,13,8,"",
2025-06-19 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,9,8,"",
2025-06-19 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,10,17,"",
2025-06-20 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,10,8,"",
2025-06-20 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,11,26,"",
2025-06-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,11,14,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,11,14,"",
2025-06-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,12,45,"",
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,12,14,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,12,16,"",
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,13,45,"",
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,13,14,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,13,16,"",
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,14,8,"",
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,14,45,"",
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,14,48,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,14,16,"",
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,15,8,"",
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,15,48,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,15,48,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,15,16,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,16,8,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,16,48,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,16,48,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,16,16,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,17,8,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,17,48,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,17,48,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,17,16,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,18,8,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,18,48,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,18,48,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,18,16,"",
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,19,8,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,19,48,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,19,48,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,19,112,"",
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,20,8,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,20,48,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,20,48,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,20,176,"",
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,21,8,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,21,48,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,21,48,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,21,176,"",
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,22,8,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,22,48,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,22,48,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,22,176,"",
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,23,8,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,23,48,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,23,336,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,23,48,"",
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,24,8,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,24,336,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,24,528,"",
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,25,8,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,25,528,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,25,528,"",
2025-06-12 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,26,8,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,26,528,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,26,528,"",
2025-06-13 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,27,8,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,27,528,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,27,144,"",
2025-06-14 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,28,8,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,28,144,"",
2025-06-15 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,29,8,"",
2025-06-16 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,30,8,"",
2025-06-17 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,31,8,"",
2025-06-18 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,32,8,"",
2025-06-19 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,33,8,"",
2025-06-20 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,34,8,"",
2025-06-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,35,8,"",
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,36,8,"",
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,37,8,"",
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,38,8,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,39,8,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,40,8,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,41,8,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,42,8,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,43,8,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,44,8,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,45,8,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,46,8,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,47,56,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,48,88,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,49,88,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,50,88,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-3055A-9999A,51,24,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,11,8,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,12,8,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,12,6,"",
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,13,8,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,13,6,"",
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,14,8,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,14,8,"",
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,15,8,"",
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,15,8,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,16,8,"",
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,16,8,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,17,8,"",
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,17,8,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,18,8,"",
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,18,8,"",
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,19,8,"",
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,19,8,"",
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,20,8,"",
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,20,8,"",
2025-06-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,21,8,"",
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,21,8,"",
2025-06-08 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,22,8,"",
2025-06-12 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,22,8,"",
2025-06-09 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,23,8,"",
2025-06-13 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,23,8,"",
2025-06-10 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,24,8,"",
2025-06-14 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,24,8,"",
2025-06-11 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,25,8,"",
2025-06-15 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,25,8,"",
2025-06-12 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,26,8,"",
2025-06-16 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,26,8,"",
2025-06-13 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,27,8,"",
2025-06-17 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,27,8,"",
2025-06-14 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,28,8,"",
2025-06-18 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,28,8,"",
2025-06-15 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,29,8,"",
2025-06-19 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,29,8,"",
2025-06-16 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,30,8,"",
2025-06-20 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,30,8,"",
2025-06-17 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,31,8,"",
2025-06-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,31,8,"",
2025-06-18 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,32,8,"",
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,32,8,"",
2025-06-19 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,33,8,"",
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,33,8,"",
2025-06-20 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,34,8,"",
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,34,8,"",
2025-06-21 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,35,8,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,35,8,"",
2025-06-22 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,36,8,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,36,8,"",
2025-06-23 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,37,8,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,37,8,"",
2025-06-24 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,38,8,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,38,8,"",
2025-06-25 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,39,8,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,39,8,"",
2025-06-26 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,40,8,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,40,8,"",
2025-06-27 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,41,8,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,41,8,"",
2025-06-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,42,8,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,42,8,"",
2025-06-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,43,8,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,43,56,"",
2025-06-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,44,8,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,44,88,"",
2025-07-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,45,8,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,45,88,"",
2025-07-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,46,8,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,46,88,"",
2025-07-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,47,56,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,47,24,"",
2025-07-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,48,88,"",
2025-07-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,49,88,"",
2025-07-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,50,88,"",
2025-07-07 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,51,24,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,64,8,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,65,2,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,65,8,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,66,2,"",
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,66,8,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,66,9,233451-1-1-108,
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,67,2,"",
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,67,8,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,67,1,233451-1-1-108,
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,68,0,"",
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,68,2,"",
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,68,8,"",
2025-05-28 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,69,0,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,69,0,"",
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,69,2,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,69,8,"",
2025-05-29 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,70,0,"",
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,70,0,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,70,2,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,70,8,"",
2025-05-30 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,71,0,"",
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,71,0,"",
2025-06-03 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,71,2,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,71,8,233472-1-1-101,
2025-05-31 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,72,0,"",
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,72,0,"",
2025-06-04 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,72,2,233472-1-1-101,
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,72,8,233472-1-1-101,
2025-06-01 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,73,0,"",
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,73,0,"",
2025-06-05 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,73,2,233472-1-1-101,
2025-06-06 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,73,8,233472-1-1-101,
2025-06-02 00:00:00,WA007,310724,WA002,101,3040A-3045A-9999A,74,0,"",
